author	date	text
5494202	2009-11-22 11:01:24	rt @stephenfry: ... mandy ... is so wrong about copyright. please sign and rt http://is.gd/50gqk #webwar #threestrikes
9630822	2009-11-01 05:48:41	@chaibot pictures
9630822	2009-11-01 16:11:51	@michaelg or maybe, for a green mm, hed be willing to carve the pumpkin up real nice.
9630822	2009-11-02 14:48:57	@ndw have you tried http://aquamacs.org/ that is my favorite so far.
9630822	2009-11-02 15:54:38	rt @rinoaaa want more league of legends replays with vent audio go to http://www.lolreplays.com  :
9630822	2009-11-02 20:47:30	@gdaniels id say just give up on pretending they solve the same problem. pick one and stick with it.
9630822	2009-11-02 22:55:44	if to you rest is about behavior, not information #youredoingitwrong
9630822	2009-11-02 23:31:14	@gdaniels recall i am the one who recently suggesting reducing the scope to one vision without saying which one it should be. :)
9630822	2009-11-02 23:32:49	@gdaniels im not for a moment suggesting one approach solves all problems. i just happen to think proper rest solves its problems better.
9630822	2009-11-02 23:33:30	@gdaniels which is why i draw distinctions between information and behavior.
9630822	2009-11-03 08:56:51	@silkcharm well, here are some kind thoughts from los angeles.
9630822	2009-11-04 06:25:43	@nelson they had the chance to be part of history. they were. the wrong part.
9630822	2009-11-05 04:52:24	50 common mac problems and solutions: http://bit.ly/3otcts
9630822	2009-11-05 08:21:53	@bigfleet thats my favorite time of day.
9630822	2009-11-06 02:50:42	@njhollenback i hate airtran. they totally dropped the ball with me years ago and responded so badly i will not fly them.
9630822	2009-11-06 16:56:12	rt @corbett3000 dear att: all i want to do is make a phone call. youve had 100 years to perfect this. urghhh #fb
9630822	2009-11-07 07:14:02	@ashevilleallie i would annoy everyone if i tweeted every time i couldnt sleep. how you get to sleep soon
9630822	2009-11-07 17:37:47	i just drove by @stephenfry. waves/
9630822	2009-11-07 19:56:18	@grahamfarmelo that sounds good. where did you see it
9630822	2009-11-07 20:22:17	@bgalbs hope you feel better.
9630822	2009-11-07 20:36:14	@_alan_ why the negative attitude maybe you are forwardthinking and ready for bed
9630822	2009-11-09 02:46:48	still cant shake the feeling i am in bizarro world.
9630822	2009-11-10 12:45:45	ill give the new iad security downstairs a b. still shaky but i see the potential. even saw an aerotrain moving.
9630822	2009-11-10 23:37:59	is there a surplus of incompetent sysadmins out there i think i have hit five sites in the last two days that require www in the url lame
9630822	2009-11-11 18:54:18	i know you are probably going to get tired of me namedropping the big stars i see out here, but until then, i just saw ojani noa outside.
9630822	2009-11-11 18:55:03	the joys of being in the same building as inside edition, i guess.
9630822	2009-11-12 16:26:41	@kendall i enjoy your perspective even when it doesnt fully align. (except about the cowboys). :)
9630822	2009-11-12 17:52:35	rt @manusporny rdfa 1.1 to support full uris (as well as curies) in markup: http://bit.ly/tfs4l (for those that dont like curies)
9630822	2009-11-12 18:58:12	@mtnygard traveling while sick is the pits. period. i hope you feel better soon.
9630822	2009-11-13 21:17:44	@objo hopefully they didnt charge you extra for the thrills.
9630822	2009-11-14 06:04:39	if only you could tweet a smell... http://twitpic.com/pgakl
9630822	2009-11-14 16:32:06	@scier for example, ep 1 of the atheist tapes is available, but for 26 you have to enqueue the dvd.
9630822	2009-11-15 03:47:41	chatty/opinionated polish cab driver reminded me not to complain about having too much work to do.
9630822	2009-11-15 16:47:28	happy birthday to old man brown (aka @jeffscottbrown). ask him how they used to build web pages with sticks and berries back in the day.
9630822	2009-11-17 03:14:04	omcc. rt @laweekly in case u missed it, this guy translated the entire bible into lolcat speak http://bit.ly/2ogjmp
9630822	2009-11-17 03:29:45	@joedevon oh. my. ceiling. cat. :)
9630822	2009-11-17 20:19:37	wow rt @gwenhochman rt @debbierosenbaum: google goes up against westlaw and lexis  finally. http://bit.ly/3gskak (via @shtuchki)
9630822	2009-11-18 16:48:26	so, mickey is 81. within the next 19 years expect disney lawyers to lobby congress to extend the length of copyright protection... again.
9630822	2009-11-18 18:55:53	@misstcalia did i miss something are you opening a restaurant
9630822	2009-11-18 21:51:35	@jooliagoolia my wife has similar conversations with the kids learning piano upstairs.
9630822	2009-11-18 22:52:09	@svrc @kendall even midsized companies have a lot of computational resources to leverage on demand.
9630822	2009-11-18 23:52:06	excellent analysis (as usual) rt @mike_elgan why android could fail. http://bit.ly/ijmoz
9630822	2009-11-19 00:39:03	@aldonline that sounds like a lot of wasteful spending.
9630822	2009-11-19 02:22:30	@thebrianmanley thats called weaksauce, my friend, but ive been there. go do it anyway. that pho is calling you
9630822	2009-11-19 06:08:22	@rmburnett holy crap. i havent thought of i am joes stomach for ages.
9630822	2009-11-19 19:14:19	rt @knsletten rt tim lincecum wins cy young the freak is the first pitcher ever to win the award in his first 2 full seasons in the bigs
9630822	2009-11-20 05:35:58	oops. forgot the picture... its going to be a long night. http://twitpic.com/q74dt
9630822	2009-11-21 12:52:00	@rdifrango yep. we dont watch that often, but kristin sought it out because of the description.
9630822	2009-11-21 13:13:22	@silkcharm might i suggest max brooks world war z when you are done great book.
9630822	2009-11-21 17:27:21	@stuarthalloway i just tried to run that in the repl. it produced: get a life, nerd.
9630822	2009-11-21 18:22:22	@iand while i agree with you wholeheartedly, i think it is as much a longing for relevance and status anxiety fundamental human condition.
9630822	2009-11-23 07:24:16	@tomflah glad to hear it. thanks for coming.
9630822	2009-11-23 17:13:30	rt @pbs documentary on original hippie elbert hubbard of the arts  crafts movement airs tonight. http://www.pbs.org/elberthubbard
9630822	2009-11-23 22:12:32	rt @alyankovic http://twitpic.com/qoah9  i try to live my life with no egrets.
9630822	2009-11-24 01:29:28	favorite new songs: girls laura, fxxk buttons rough steez, lykke li possibility, health die slow, asobi seksu thursday
9630822	2009-11-25 18:53:30	love seeing electric mayhem and old characters rt @miacucina rt @skydiver: muppets rhapsody just hit 1080p. http://is.gd/53yr1
9630822	2009-11-26 02:46:31	@joeyhalloway congrats when was this announced i missed it
9630822	2009-11-26 16:56:52	@theotherleslie that theres for his orthod. and univ. soak his thumb in iodine you can forget the orthod. wont knock a thing off the univ
9630822	2009-11-26 19:43:23	@tlberglund a beautiful setting. compliments to the setter.
9630822	2009-11-26 20:16:44	i had it within my power to sabotage the brussels sprouts dish... then, i remembered it involved bacon and i was weak. it lives
9630822	2009-11-26 20:51:42	rt @missricard there are two ways of spreading light: to be the candle or the mirror that reflects it.  edith wharton
9630822	2009-11-26 22:08:18	@objo you know next la dinner is at our place :)
9630822	2009-11-26 22:17:21	finally submitted first article on rest/semweb to infoq. hope it is in good shape for them to roll with quickly. i will keep you posted.
9630822	2009-11-27 19:16:48	rt @dalmaer giggled that for mr men uk (http://www.mrmen.com/uk/) and us (http://www.mrmen.com/us) mr. rude has a french accent in both )
9630822	2009-11-29 04:39:47	back home. pretty tired. @knsletten is going to whip out a cheaty cioppino. i am going to have a cider. safe travels to everyone.
9630822	2009-11-29 05:41:55	@ashevilleallie arent you out on the town less worrying more funhaving
9630822	2009-11-30 07:10:31	@sairy when will you hear i voted most days. may have missed one or two while traveling but tried for them all.
16785074	2009-11-01 19:43:08	@bartbecks setting us to inspire and move forward is as important or even more. thanks
16785074	2009-11-01 19:45:12	@xdamman i hope you didnt miss that boat
32294200	2009-11-02 06:14:13	jc joelchristopher: new blog post: master list builder funshop  andrew tan testimonial http://url4.eu/gewn http://url4.eu/gf2d
32294200	2009-11-03 01:17:51	how to build your list your  profits with bob bly part 1 http://bit.ly/meqp4
32294200	2009-11-04 02:40:57	joel christophers build your list webinar announcement 1115 http://bit.ly/1pv8lq
32294200	2009-11-04 03:24:01	jc joelchristopher: do you like my barong tagalog on the tv interview at http://access34.tv/ http://url4.eu/h8n3
32294200	2009-11-05 15:14:43	jc joelchristopher: new blog post: im dfy: 6figure internet marketing business done for you part 14 http://tinyurl.com http://url4.eu/ht4a
32294200	2009-11-05 15:14:45	jc joelchristopher: new blog post: im dfy: 6figure internet marketing business done for you part 15 http://tinyurl.com http://url4.eu/ht4f
32294200	2009-11-06 01:38:03	jc joelchristopher: im dfy q  a webinar now http://aweber.com/b/27ij2 http://url4.eu/hdqb
32294200	2009-11-06 01:38:04	jc joelchristopher: youtube video master list builder funshop  andrew tan testimonial: http://www.masterlistbuilder.co http://url4.eu/hdqd
32294200	2009-11-06 01:38:04	jc joelchristopher: youtube video master list builder funshop  debbie desousa testimonial: http://www.mlbfunshop.com h http://url4.eu/hdqc
32294200	2009-11-07 21:26:39	jc joelchristopher: listen to the replay of im dfy q  a webinar http://aweber.com/b/124_o http://url4.eu/icha
32294200	2009-11-08 16:21:55	jc joelchristopher: the perfect storm http://aweber.com/b/23ffo http://url4.eu/inuj
32294200	2009-11-11 00:04:50	jc joelchristopher: rt @internetcitadel joel christopher giveaway contest  the internet citadel show http://bit.ly/a1f http://url4.eu/jjfu
32294200	2009-11-11 02:08:00	asia internet congress singapore photos 1 http://bit.ly/23ajjv
32294200	2009-11-11 17:01:45	jc joelchristopher: new blog post: im dfy (internet marketing done for you): the perfect storm part 5 of 18 http://tiny http://url4.eu/jbhd
32294200	2009-11-11 17:01:46	jc joelchristopher: new blog post: im dfy (internet marketing done for you): the perfect storm part 1 of 18 http://tiny http://url4.eu/jbhf
32294200	2009-11-11 17:01:46	jc joelchristopher: new blog post: im dfy (internet marketing done for you): the perfect storm part 6 of 18 http://tiny http://url4.eu/jbhe
32294200	2009-11-11 17:01:47	jc joelchristopher: new blog post: im dfy (internet marketing done for you): the perfect storm part 4 of 18 http://tiny http://url4.eu/jbhh
32294200	2009-11-11 17:01:47	jc joelchristopher: new blog post: im dfy (internet marketing done for you): the perfect storm part 8 of 18 http://tiny http://url4.eu/jbhg
32294200	2009-11-12 08:58:45	jc joelchristopher: new blog post: im dfy (internet marketing done for you): the perfect storm part 12 of 18 http://tin http://url4.eu/jt6d
32294200	2009-11-12 08:58:46	jc joelchristopher: new blog post: im dfy (internet marketing done for you): the perfect storm part 14 of 18 http://tin http://url4.eu/jt6e
32294200	2009-11-12 08:58:47	jc joelchristopher: new blog post: im dfy (internet marketing done for you): the perfect storm part 15 of 18 http://tin http://url4.eu/jt6g
32294200	2009-11-12 08:58:47	jc joelchristopher: new blog post: im dfy (internet marketing done for you): the perfect storm part 17 of 18 http://tin http://url4.eu/jt6f
32294200	2009-11-15 18:39:42	jc joelchristopher: pt 3 of hillary clinton visits my philippine alma mater ust (university of santo tomas) http://bit. http://url4.eu/lj3x
32294200	2009-11-15 18:39:42	jc joelchristopher: us secretary of state hillary clinotn visits my alma mater university of santo tomas (ust) part 2 h http://url4.eu/lj3y
32294200	2009-11-19 04:11:02	rt@debthelp101: dh thedebtrelief: are you credit worthy: having good credit is essential in todays world. ac.. http://bit.ly/2g8z6n
32294200	2009-11-22 12:40:49	rt@debthelp101: dh thedebtrelief: are you monitoring your credit: your credit report is the document used to .. http://bit.ly/07ysavl
32294200	2009-11-22 23:09:19	jc joelchristopher: new blog post: a tribute to joel christophers masterlistbuilder funshop http://url4.eu/oa9l http://url4.eu/oaxo
32294200	2009-11-22 23:09:19	jc joelchristopher: new blog post: buildyourlist.com  100,000 list in 99 days part 1.5 http://url4.eu/oa9g http://url4.eu/oaxs
32294200	2009-11-22 23:09:20	jc joelchristopher: new blog post: asia internet congress singapore photos 1 http://url4.eu/oa9k http://url4.eu/oaxq
32294200	2009-11-22 23:09:20	jc joelchristopher: new blog post: buildyourlist.com  100,000 list in 99 days part 1.6 http://url4.eu/oa9d http://url4.eu/oaxm
32294200	2009-11-22 23:09:20	jc joelchristopher: new blog post: how to build your list your  profits with bob bly part 1 http://url4.eu/oa9e http://url4.eu/oaxp
32294200	2009-11-24 10:40:53	rt@debthelp101: dh thedebtrelief: are you paying higher interest on your credit cards than you think: plentif.. http://bit.ly/08idfdf
32294200	2009-11-26 10:47:13	rt@debthelp101: debthelp are you ready for a new credit scoring system http://tinyurl.com/yl9z5t9 http://bit.ly/5pazba
32294200	2009-11-27 10:48:46	rt@debthelp101: dh thedebtrelief: get a chance to win over 5,000 in cool prizes: get a chance to win over 5,.. http://bit.ly/8mfus1
32294200	2009-11-28 10:50:07	rt@debthelp101: debthelp are you worried about credit card debt http://tinyurl.com/y9rc97r http://bit.ly/7hdj8f
32294200	2009-11-28 12:48:29	rt@debthelp101: dh thedebtrelief: are you worried about credit card debt: properly every one of us has some so.. http://bit.ly/7yvecg
32294200	2009-11-29 17:27:49	jc joelchristopher: want 6f im dfy  http://aweber.com/b/28fqa http://url4.eu/qkxk
32294200	2009-11-30 09:40:56	rt@debthelp101: dh thedebtrelief: co  registration tips and tricks: as an internet marketer you really need t.. http://bit.ly/5dxzws
32294200	2009-11-30 10:47:29	rt@debthelp101: debthelp assessing the full cost of a credit card http://tinyurl.com/yjmeha9 http://bit.ly/4qaymi
53590676	2009-11-01 00:01:24	on health care: rejecting the monied interests: im tired of corporate money being more important than peop.. http://bit.ly/2ayyyj
53590676	2009-11-01 14:55:43	rt @yasyaramadhina: rt @daraurelia: rt @swieteniapuspa: rt @ichaishak: rt @kareyi: i need: more time  lotta mo.. http://bit.ly/2zs6g3
53590676	2009-11-01 21:19:50	rt @traypoint: #aimawaylies bitch i got my own shit.. i need no nigga  didnt u ask me for gas money yeste.. http://bit.ly/1a84rh
53590676	2009-11-02 02:40:08	rt @_gregatron i need to hurry up and get this job so i can smoke: rt @_gregatron i need to hurry up and get th.. http://bit.ly/287jke
53590676	2009-11-02 06:07:59	this ia all a real woman needrt @bktreasure: im a happy girl got my mangot my money got respect n i.. http://bit.ly/39varc
53590676	2009-11-02 10:50:18	i need to change my job :p rt @viencounters: sexiest professions. which one is your favorite http://bit.ly/nd.. http://bit.ly/3yvor0
53590676	2009-11-02 14:01:02	the world needs us: many of americas allies play important roles in afghanistan, but all should contribute.. http://bit.ly/ewech
53590676	2009-11-02 16:00:06	take the money an run dont go back im not rt @steff_28: i need to move back to purchase  _: take the mone.. http://bit.ly/w5srk
53590676	2009-11-02 23:16:28	good job rt @jongosselin1: going home to see my kids,excited, but ill miss hailey (. she has made me realiz.. http://bit.ly/1ztorj
53590676	2009-11-03 01:34:22	clych but...i need more money :) rt @alexabimanyu: power and money. looks attractive, always. necessary somet.. http://bit.ly/yt2yo
53590676	2009-11-03 01:59:42	rt @miszfashionista i need a man that comes wif a job ( he aint cheap or stingy or broke): rt @miszfashionist.. http://bit.ly/2eskg8
53590676	2009-11-03 06:01:52	world series game 5 scene: never buy your tickets too early: the starledger  nj.com he and his wife struck an.. http://bit.ly/1lsf9d
53590676	2009-11-03 07:18:55	rt @sweetestp3ach: @_nadz did u see the polo twit pic  this nigga woke up and said i got no money but i .. http://bit.ly/3bumbg
53590676	2009-11-03 11:17:10	rt @hawayou: the world is now my playground. all i need is money. (congrats again luv): rt @hawayou: the world.. http://bit.ly/3ad7dy
53590676	2009-11-04 00:15:29	rt @caro2sxy18: i need a job  me too: rt @caro2sxy18: i need a job  me too http://bit.ly/1zdccl
53590676	2009-11-04 01:56:39	rt @bravofn tmobile is workin again... ima call tmobile and tell them i need some money off my phone bill: rt @.. http://bit.ly/2u9rlg
53590676	2009-11-04 03:17:32	rt @arto1: today is goin by to damn slow... i need a fuckin life... i need a job and i need a license ugh.. http://bit.ly/31fok1
53590676	2009-11-04 03:36:35	rt @hymanjroth: im mad #tmobile still running tv ads. they need to put that money in their network #bam i .. http://bit.ly/4fyxte
53590676	2009-11-04 05:39:52	rt @nikkisantoro: i need to listen to onto the next one  now double ya money and make it stack: .. http://bit.ly/1e34rd
53590676	2009-11-04 06:09:41	rt @top_seo_jobs job portal: i need a job portal. whether its custom or ready made that you did for other clien.. http://bit.ly/1cvhyx
53590676	2009-11-04 07:32:06	rt @hey_its_sam: i need money to pay off my amp gahhhhhhh its there, calling to me, a sweet melody heheh:.. http://bit.ly/3l5rk5
53590676	2009-11-04 08:27:09	rt @meruz: my mouse is dying with my headset. i need a job or a sugar daddy. shockingly, neither will probably .. http://bit.ly/3ewpk6
53590676	2009-11-04 08:55:14	yankeesphillies world series is baseball paradise: the phillies will see to it that you get your moneys w.. http://bit.ly/llpjn
53590676	2009-11-04 09:24:31	rt @sueokell: i need a graphic designer who understands wordpress, white space and value for money  know anyon.. http://bit.ly/6m2l8
53590676	2009-11-04 10:48:32	anthony kim to skip dubai world championship: the associated press ... which ends with a 7.5 million tournamen.. http://bit.ly/2gnnxi
53590676	2009-11-04 12:48:30	asian bschools give us mba programs run for their money: the world average is 39.5 of women among test taker.. http://bit.ly/4dj3w9
53590676	2009-11-04 13:37:41	rt @markuswidjaya: monetary crisis i need money. i need jobsssss. urgentlyy: rt @markuswidjaya: monetary cri.. http://bit.ly/1bp75f
53590676	2009-11-04 16:58:37	2009 breeders cup world championships betting odds: sportsodds.com the 2009 breeders cup world championships b.. http://bit.ly/3798lj
53590676	2009-11-05 02:00:21	rt @markusphelps22: i dont need you hunny cuz ill beat my dick like it owe me money.. ha: rt @markusphelp.. http://bit.ly/32hoyf
53590676	2009-11-05 03:27:35	rt @djjazzyjeff215: am i listening to hot 97 in nyc or in atl .....you need to take over funk flexs job in .. http://bit.ly/apsyw
53590676	2009-11-05 05:31:01	rt @derrtyent: it must b the money cuz it aint yo face  i need a tipdrill: rt @derrtyent: it must b t.. http://bit.ly/4djjbq
53590676	2009-11-05 06:54:41	yankees are money in a series clincher: st. louis postdispatch the new york yankees celebrate after the ninth .. http://bit.ly/3yb1b6
53590676	2009-11-05 07:28:32	rt @texmoney5: blunt on dek( nah slice money... eye wish eye could bruva but eye really need 2 stop smokin 5..... http://bit.ly/1co5hn
53590676	2009-11-05 08:15:36	rt @nineohtoo: @janthony022 you and me both. i need a job that pays at least 14 an hour to live comfortably w/.. http://bit.ly/r10tb
53590676	2009-11-05 08:54:36	yankees no surprise from the best money can buy: youre also going to have to call us world champions.. http://bit.ly/3fapxi
53590676	2009-11-05 09:26:12	hm, do i need to earn more money  rt @surfdog001: gentlemans gadget http://bit.ly/3xq3y7: hm, do i need to.. http://bit.ly/4joreg
53590676	2009-11-05 11:14:41	rt @cherryydarling: i need a job: rt @cherryydarling: i need a job http://bit.ly/4b8jdq
53590676	2009-11-05 18:08:26	rt @xenitria i need an enjoyable way 2 get money. no gutta tho.: rt @xenitria i need an enjoyable way 2 get mon.. http://bit.ly/2bze9
53590676	2009-11-05 21:37:52	rt @ms_veeshree: h8 cn broke dudes singing money 2 blow. u kno u need all ur dollars. i mean i singego but .. http://bit.ly/310ylc
53590676	2009-11-06 01:39:42	rt @miss_mone: @ladyshida i need this money (tt frm set it off tone) ha  lmao: rt @miss_mone: @ladyshida .. http://bit.ly/4dcqjw
53590676	2009-11-06 02:58:15	rt @bluijai: @sorhority_girl i need some more followers and a promoter...you down for the job lolrt @b.. http://bit.ly/4oq4ot
53590676	2009-11-06 06:55:50	the best team money could buy: but with the yankees winning the world series and then talking about how it show.. http://bit.ly/3stoa1
53590676	2009-11-06 08:10:56	funny lady rt @lygrishollywood: dear sandman, where the fuck are you when i need you do your job you lazy fu.. http://bit.ly/2ie0x
53590676	2009-11-06 08:55:05	celebrating yankees seek parade of world series titles: and the architect of the world series victory that prom.. http://bit.ly/2s75o4
53590676	2009-11-06 12:46:16	climate change deal must be global priority, says darling: world leaders have been urged not to let money stand.. http://bit.ly/a8cob
53590676	2009-11-06 14:42:26	rt @amechio: #lightupnigeria cos your money depends on it even yahoo boys need power to send dia 419 letters di.. http://bit.ly/3pnnoc
53590676	2009-11-06 20:24:18	rt @seankalahar: i am working on hp dl 380 g6 with nehalem processors and 96gb of ram...i love my job wi.. http://bit.ly/46ilbm
53590676	2009-11-06 22:36:52	jew rt @gillianhalberg i need it all, the money the fame the cars the clothes. i cant just let you run u.. http://bit.ly/3qnlqt
53590676	2009-11-06 23:13:59	hehe i would have to quit my job...i would need the entire 24 hours to watch #dool repeats rt @wekng1: @deeril.. http://bit.ly/3q5ae0
53590676	2009-11-07 05:13:19	rt @eve1748: @k_bear724 wow thats cheap thats not good u need a new job hell yeah lol, thats why i want .. http://bit.ly/3lckur
53590676	2009-11-07 08:10:55	rt @juscallmel: i need a fuckin assistant for tonight dam if u wanna be my assistant call 1888wrkforl.. http://bit.ly/1czbsc
53590676	2009-11-07 11:11:38	rt @c_lats: @prchitect i just need you to do an insurance job u might not want this either. u j.. http://bit.ly/4wpimh
53590676	2009-11-07 18:53:23	top court ruling on bilski case could rock world of patents: by rick stouffer, tribunereview ap on monday, all.. http://bit.ly/32umca
53590676	2009-11-07 23:00:29	rt @s_a_v_o_r_y touchdownnnn go #famu i need to quit my job. i hate game updates via twitter. ugh: rt.. http://bit.ly/1py3z7
53590676	2009-11-08 06:35:56	rt @missyjane17: @meganstarzyk i know i wa just playing i need money: rt @missyjane17: @meganstarzyk i know i.. http://bit.ly/3dta3w
53590676	2009-11-08 14:35:45	rt @sinauthor: demo  nisus ran out. need to buy, before i can write more. nisus writer pro kicks ass : ) wo.. http://bit.ly/3fsayz
53590676	2009-11-08 20:35:49	rt @birdmangroup: #dumbquestions can i borrow some money sure, how much u need..not: rt @birdmangroup: #dum.. http://bit.ly/4jys80
53590676	2009-11-08 22:35:13	rt sheeesh @jadore_arielle you couldnt catch me wit a broke nigga, not even cause i need his money but so he c.. http://bit.ly/3agejg
53590676	2009-11-09 00:51:48	world of warcraft: get yiskad: the final four: ... as they are considered transition teams pretournament,.. http://bit.ly/2lnlmv
53590676	2009-11-09 08:35:52	rt @dabakermann: fuck i need money for mw2 :: rt @dabakermann: fuck i need money for mw2 : http://bit.ly/20ooeo
53590676	2009-11-09 12:36:51	haha yeah i know. and untuk korg jua. : rt @diniyhr: rt @rockabillyariif: i. need. smoke. but im broke : .. http://bit.ly/oqeza
53590676	2009-11-09 14:38:41	rt @enviedcloset: @teboogy my money is just average i need that oprah bread lololol: rt @enviedcloset: @teboog.. http://bit.ly/3ypiqi
53590676	2009-11-10 00:37:53	rt @shardaeangelica: @fakenico i want toooo soo bad but i need money  a job first xd: rt @shardaeangelica: @fa.. http://bit.ly/3xh7fp
53590676	2009-11-10 02:31:44	rt @msitookyagirl: omg i need a new job. smh  im not the only one: rt @msitookyagirl: omg i need a new jo.. http://bit.ly/2zbngj
53590676	2009-11-10 04:36:32	its our money and i it back rt @steveburtoncpa goldmans profits come from our pockets: why we need a tobin ta.. http://bit.ly/kwjou
53590676	2009-11-10 06:36:27	rt @fxckingflick: @reowjaymii ozxisudfjksherbsagh i need money abshagdcsuasxcfkdjs: rt @fxckingflick: @reowjay.. http://bit.ly/3u4us5
53590676	2009-11-10 08:09:53	rt @headup: front end developer in israel need a job im looking for you (http://bit.ly/3ry8u7 ) please rt.... http://bit.ly/2fofmo
53590676	2009-11-10 08:39:03	rt @erin_hedda2: no work again tomorrow. not good. i am not happy about this. i need money people. geez.: rt @e.. http://bit.ly/3kfjuf
53590676	2009-11-10 10:38:27	rt @fillingthepages got my aussie bank account and tax number organised with sta travel. now i just need to fin.. http://bit.ly/4a3dvx
53590676	2009-11-10 12:38:04	rt @reysukechan: super broke. i need money for tomorrows trip. d pleeaaseee come home daddyyy :(: rt @reysuk.. http://bit.ly/1vk8e4
53590676	2009-11-10 14:30:55	rt @shonnorlando: @imstarj jus got off  i need to add another job to my workload they hiring: rt @shon.. http://bit.ly/2fdurp
53590676	2009-11-10 16:52:33	inflation threat looms as central banks print money: goldalert (press release) ... increases in the money suppl.. http://bit.ly/jd8uw
53590676	2009-11-10 18:00:03	you need to shut da fuck up rt @dond_: i need a fuckin job: you need to shut da fuck up rt @dond_: i need a fuc.. http://bit.ly/4d6mpe
53590676	2009-11-10 20:56:36	la hikes taxes to fund jobs program: what we are doing is, were going to washington with money in our hand.. http://bit.ly/1v2eof
53590676	2009-11-10 22:54:14	oil hoarded by traders offshore hits 10year high: shows you just how much loose money there is in the world wh.. http://bit.ly/38orbt
53590676	2009-11-10 23:16:09	nice, or hot ( rt @meganmeltdown: i need to get a job up at this foodlion. there are some nice people that wo.. http://bit.ly/huxhm
53590676	2009-11-11 05:12:30	rt: @mikerose i need a job and/or money can you give me either / send mike money or work ops. google planet .. http://bit.ly/1paqvz
53590676	2009-11-11 08:35:01	sike naw ..im a good guy i need to borrow money just to get a sweet tea...lol rt @miss_vashby @travelingman151.. http://bit.ly/35l1ay
53590676	2009-11-11 11:27:18	rt @dilchh: happiness is so overrated. i dont need people to make me happy. i got money to do so. p: rt @dilc.. http://bit.ly/gjsot
53590676	2009-11-11 14:20:57	rt @danielledeath: i need a job: rt @danielledeath: i need a job http://bit.ly/b31p5
53590676	2009-11-11 14:39:19	rt @teamotiff: i need some money to blowohoowohohoow ((singing in drake voice))  haha dweeb: r.. http://bit.ly/bas5n
53590676	2009-11-11 16:53:24	nick frost to star in bbc2 adaptation of martin amiss money: its a contemporary view of the wor.. http://bit.ly/ewzyj
53590676	2009-11-11 18:05:31	rt @trendeh i need a job, whos hiring )me too, my hubby and i both need jobs. this recession sucks: .. http://bit.ly/2fkxo3
53590676	2009-11-11 20:41:25	rt @cicisochi: @arpegioflo becuz i need money to dance. gotta work. uniforms,trips, competitions aint cheap. lo.. http://bit.ly/7iu0g
53590676	2009-11-11 23:25:54	rt @theraghibfiles: #wecoolandallbut i need that gas money..: rt @theraghibfiles: #wecoolandallbut i need that .. http://bit.ly/1owlja
53590676	2009-11-12 02:54:42	money makes the world go round ... and for an interesting debate over forbes ...: every year, forbes evalu.. http://bit.ly/17yews
53590676	2009-11-12 03:21:37	whats good i got knowledge you got the product lets get money... rt @ash_furey: i need a pimp, whos down: .. http://bit.ly/4ei0wa
53590676	2009-11-12 05:32:56	rt @trana3 damn i need to plan a trip back to vegas soon...who wanna come with me ,,,ill go if you got money.. http://bit.ly/4etwsu
53590676	2009-11-12 07:28:28	rt @amailala: rt @judasik : i need money fast: rt @amailala: rt @judasik : i need money fast http://bit.ly/1kvxzd
53590676	2009-11-12 11:37:29	rt @sdot_2587: i need to have 3 days off every week...and i dont feel like goin off on anyone @chrisjackson07 .. http://bit.ly/1x7il0
53590676	2009-11-12 12:44:54	warhol leads the way as money returns to art world: a bigmoney art auction in new york wednesday saw collector.. http://bit.ly/4v8yqi
53590676	2009-11-12 13:30:17	rt @tweedleleet: rt @corxy need money 4 la trip next year // yes yes come to la :) // i will be there in fe.. http://bit.ly/arhmc
53590676	2009-11-13 03:23:25	rt @k6thm: bid on it i need the money http://bit.ly/orepi: rt @k6thm: bid on it i need the money ht.. http://bit.ly/46f9ip
53590676	2009-11-13 04:56:24	new on dvd: up, world series collection, wings of desire: but see also 5 against the house,.. http://bit.ly/3emnp0
53590676	2009-11-13 05:20:09	rt @rebeccakiyomi girl i dont blame you. youre spending all that money, you at least need to get some back lo.. http://bit.ly/2b1iix
53590676	2009-11-13 06:52:37	fort hood shooting suspect sent money to pakistan, texas congressman says: in the world of jihadis, this .. http://bit.ly/czdda
53590676	2009-11-13 09:31:25	@theonlytfg rt my to do list...each color is a diff full time job. now you see why i need an assistantlt.. http://bit.ly/ylujv
53590676	2009-11-13 10:44:28	gossipderek jeter begging for money in coney island no worries, its just a movie: new york daily news the.. http://bit.ly/2xuaqv
53590676	2009-11-13 11:15:57	matre rt @yessicassey: cause if i got you, i still need money i still need car, boy youre not my all hahahahah.. http://bit.ly/3bqsb3
53590676	2009-11-13 13:28:20	rt @elixiress: going through survey emails and dooyoo reviews. i need money /: rt @elixiress: going through su.. http://bit.ly/3zohes
53590676	2009-11-13 14:17:12	rt @lifeoftasha: rt @cgsyanna: i need a job b4 i start sellin my body....im down lmaooo lmaoo ritee: rt @lif.. http://bit.ly/4aipxw
53590676	2009-11-13 15:23:54	rt @jasonsl718 need cash.... and i hate goin to them #random ass atms lol word 3 dollers to take out ur own m.. http://bit.ly/1txtmm
53590676	2009-11-14 03:18:50	rt @moneymainengp i need u on my mixtape @winkloc winkloc all blue: bloodmoney marzmoney more money comin thru.. http://bit.ly/2izx3r
